"";"ID.x";"PROLIFIC_PID";"dummy_informedconsent.x";"commCheck.x";"R1";"R2";"R3";"R4";"R5";"meta.userAgent.x";"meta.platform.x";"meta.language.x";"meta.locale.x";"meta.timeZone.x";"meta.timezoneOffset.x";"meta.screen_width.x";"meta.screen_height.x";"meta.scroll_width.x";"meta.scroll_height.x";"meta.window_innerWidth.x";"meta.window_innerHeight.x";"meta.devicePixelRatio.x";"CMQ-02";"CMQ-03";"CMQ-01";"CMQ-04";"CMQ-05";"affImgAffect-R3";"affImgAffect-R2";"affImgAffect-R1";"affImgAffect-R4";"affImgAffect-R5";"CRKQ-05s";"CRKQ-04s";"CRKQ-03s";"CRKQ-03ccc";"CRKQ-05fopr";"CRKQ-02fop";"CRKQ-02ccc";"CRKQ-02s";"CRKQ-03fopr";"CRKQ-01s";"CRKQ-07s";"CRKQ-04fopr";"CRKQ-06s";"CRKQ-04ccc";"CRKQ-01ccc";"CRKQ-01fop";"CCSQ-03ts";"CCSQ-01isr";"CCSQ-02asr";"CCSQ-01as";"CCSQ-03rs";"CCSQ-03as";"CCSQ-02rs";"CCSQ-03isr";"CCSQ-02is";"CCSQ-01rs";"CCSQ-01ts";"CCSQ-02tsr";"GCB-03gm";"GCB-03mg";"GCB-03pw";"GCB-01gm";"GCB-02mg";"GCB-01mg";"GCB-03et";"GCB-03ci";"GCB-02ci";"GCB-01pw";"GCB-01ci";"GCB-02gm";"GCB-02pw";"GCB-01et";"GCB-02et";"feedback_critic.x";"politicalParty";"country.x";"total_min";"socio_age";"socio_sex";"socio_ethnicity";"socio_student";"socio_employment";"total_min_prolific";"mean_affImg";"mean_GCB";"mean_CMQ";"mean_CRKQ";"mean_CCSQ";"fc_CMQ";"fc_GCBci";"fc_GCBet";"fc_GCBgm";"fc_GCBmg";"fc_GCBpw";"fc_CRKQccc";"fc_CRKQfop";"fc_CRKQs";"fc_CCSQ";"classes_conspiracy";"countryParty";"Biospheric-1biospheric";"Biospheric-2biospheric";"Biospheric-3biospheric";"Biospheric-4biospheric";"commCheck.y";"concernClimate1";"concernClimate2";"dummy_informedconsent.y";"education";"feedback_critic.y";"ID.y";"lrscale";"mean_BiosphericValues";"mean_CCCprobability";"mean_CET";"mean_PolicyItems";"mean_RiskPerception";"meta.devicePixelRatio.y";"meta.language.y";"meta.locale.y";"meta.platform.y";"meta.screen_height.y";"meta.screen_width.y";"meta.scroll_height.y";"meta.scroll_width.y";"meta.timeZone.y";"meta.timezoneOffset.y";"meta.userAgent.y";"meta.window_innerHeight.y";"meta.window_innerWidth.y";"policyItems-1";"policyItems-2";"policyItems-3";"policyItems-4";"policyItems-5";"policyItems-6";"policyItems-7";"policyItems-8";"probabilityClimate1";"probabilityClimate2";"Risk-1riskProb";"Risk-2riskProb";"Risk-3riskProb";"Risk-4riskProb";"rlgdgr";"country.y";"CAM_ID";"participantCAM";"mean_valence_macro";"mean_valence_normed_macro";"density_macro";"transitivity_macro";"centr_degree_macro";"centr_clo_macro";"centr_betw_macro";"centr_eigen_macro";"meanDistance_directed_macro";"meanDistance_undirected_macro";"diameter_weighted_undirected_macro";"diameter_unweighted_undirected_macro";"diameter_unweighted_directed_macro";"num_nodes_macro";"num_nodes_pos_macro";"num_nodes_neg_macro";"num_nodes_neut_macro";"num_nodes_ambi_macro";"num_edges_macro";"num_edges_solid_macro";"num_edges_dashed_macro";"num_edges_invaliddashed_macro";"meanWeightEdges_macro";"reciprocity_macro";"assortativity_valence_macro";"assortativityDegree_macro";"degreetot_micro_ClimateChange";"valence_micro_ClimateChange";"centr_clo_micro_ClimateChange";"transitivity_micro_ClimateChange"
"11";11;"6480d2e60bb76dc7968705dd";1;1;"human suffering";"destruction";"weather extremes";"tragedy";NA;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36 Edg/119.0.0.0";"Win32";"en-US";"en-US";"America/Chicago";360;1368;912;1360;435;1360;764;2;6;7;7;7;7;3;2;1;2;NA;2;5;1;3;4;4;4;1;3;2;2;4;4;5;5;3;2;0;3;5;4;5;1;2;3;2;3;2;2;4;3;4;3;1;4;4;4;4;2;4;2;4;4;"This study locked me in more than most.  The formatting was great and innovative";"Democrat";"USA";12,7692431499905;49;"Male";"Mixed";"Yes";"Part-Time";12,9833333333333;2;3,26666666666667;6,8;2,91666666666667;2,66666666666667;0.890754551096631;0,29618431389386;1,84546684797204;0,795434451708227;0,327445791439628;0,877597836808148;-0,664434213101017;0,522416664332759;-0,37813490694245;0,524780043395344;3;"Democrat";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"12";12;"6266c2af9e12be23dff07d28";1;1;"air";"breath";"smog";"agriculture";"fire";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36 AVG/119.0.0.0";"Win32";"en-US";"en-US";"America/New_York";300;1920;1080;1920;435;1920;931;1;10;9;10;9;9;1;2;2;2;1;4;5;3;2;3;2;4;3;3;3;3;3;3;4;4;3;3;2;2;3;3;3;3;2;3;3;5;3;3;4;4;4;2;2;2;4;4;4;4;3;3;3;3;"No criticism. The length was acceptable.";"Democrat";"USA";14,3093154833339;53;"Female";"Black";NA;NA;14,55;1,6;3,26666666666667;9,4;3,16666666666667;2,91666666666667;2.47040123087338;1,19021247184704;0,560941731753291;0,832407917816338;0,370022436638193;1,50830682920289;-1,45359133838456;-0,350423107419214;0,737345901684624;0,675750530341832;3;"Democrat";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"13";13;"5c1d9f0415a94b00018d7907";1;1;"Heat";"Pollution";"Humans";"Death";"Destruction";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36 Edg/119.0.0.0";"Win32";"en-US";"en-US";"America/New_York";300;1920;1080;1872;435;1872;966;1;11;9;9;6;7;2;1;1;1;1;2;2;1;6;1;3;6;1;3;1;1;2;1;6;6;3;1;0;0;1;1;1;1;0;1;1;2;3;3;2;3;2;2;2;2;4;4;2;2;3;2;2;4;NA;"Democrat";"USA";4,35525883332539;42;"Female";"White";"Yes";"Full-Time";4,48333333333333;1,2;2,6;8,4;1,75;1;1.28525741940938;0,296184313893864;0,491063674064044;0,16797519661113;-0,400717612036113;0,0901284127911362;1,24780253464689;-1,31888542952228;-1,27530421744571;-1,08866567828058;2;"Democrat";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"14";14;"64ef5620f0a6cf6a9568a4b4";1;1;"denier";"skeptic";"real";"serious";"deadly";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36";"Win32";"en-US";"en-US";"America/New_York";300;1920;1080;1920;435;1920;963;1;9;3;9;4;9;4;2;2;4;2;2;3;2;5;3;2;6;1;3;1;2;2;2;5;5;2;2;0;1;2;1;2;2;1;1;2;2;0;4;4;4;3;3;4;4;4;3;2;4;3;4;4;4;NA;"Democrat";"USA";8,18947943333016;48;"Male";"Black";"No";"Part-Time";8,83333333333333;2,8;3,6;6,8;2,08333333333333;1,33333333333333;0.730809304762876;0,946972586952773;1,84546684797204;0,855378945793252;1,33337830432963;1,01646684288731;0,458645409363345;-0,872882147259635;-0,887615579237401;-1,01640928811209;3;"Democrat";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"15";15;"5c8afb535e65990001da9eeb";1;1;"destruction ";NA;NA;NA;NA;"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36";"Linux x86_64";"en-US";"en-US";"America/New_York";300;1366;768;911;436;911;429;1,5;5;5;5;5;5;NA;NA;2;NA;NA;3;3;2;4;3;3;5;2;3;2;3;3;2;5;5;3;2;0;0;2;2;2;2;1;2;3;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;NA;"Democrat";"USA";20,8626383999999;51;"Female";"White";"No";"Not in paid work (e.g. homemaker', 'retired or disabled)";21,3833333333333;2;1,93333333333333;5;2,66666666666667;1,5;-0.46131638781895;-0,86866439660876;-0,371804487159807;-0,505426114439798;-0,400717612036114;-0,244951141902183;-0,102894401868836;-0,284333280132739;-0,209179051856849;-0,86226792141052;2;"Democrat";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"16";16;"649b2106b81f8dcf5d163ee5";1;1;"weather";"hot";"flood";"hurricane";NA;"Mozilla/5.0 (X11; CrOS aarch64 14989.107.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36";"Linux aarch64";"en-US";"en-US";"America/New_York";300;1366;768;1100;435;1100;625;1;2;1;1;1;1;1;1;4;1;NA;2;3;2;4;3;2;4;1;3;1;3;3;2;5;5;1;2;1;1;2;2;2;2;1;2;3;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;NA;"Democrat";"USA";7,54788378333572;78;"Female";"White";"No";"Part-Time";7,88333333333333;1,75;1;1,2;2,16666666666667;1,75;-3.20859235922684;-1,89810283083666;-1,0490060741138;-1,51104378609333;-1,4141326664347;-1,26939484630543;-0,425289182975667;-0,501805017163057;-0,787822365580889;-0,476552878216929;1;"Democrat";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"17";17;"603d4b59302d07a6d9043acc";1;1;"hot planet";"bad weather extream";"hotter winters";"melting polar ice";NA;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36";"Win32";"en-US";"en-US";"America/Chicago";360;1280;800;1280;435;1280;651;1;6;7;6;8;6;4;1;2;1;NA;3;4;2;4;2;3;6;2;3;2;4;3;4;5;6;3;1;0;1;3;1;1;1;2;2;3;1;1;2;3;3;4;3;3;2;3;4;5;3;3;2;4;5;"the very beginning had nothing to do with the actuall survey";"Democrat";"USA";7,22345250000119;50;"Male";"Mixed";"No";"Other";7,7;2;3,26666666666667;6,6;2,91666666666667;1,41666666666667;0.743412597229955;0,404013922513402;1,49368795066639;0,477220529236818;0,612697442362475;1,27133254881665;0,456255502383432;-0,578225312343262;0,15203059763756;-0,767369549296673;3;"Democrat";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"18";18;"6414da4319877aa1e31c301b";1;1;"terrible";"Dangerous";"Crisis";"Relocation";"Death";"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:120.0) Gecko/20100101 Firefox/120.0";"Win32";"en-US";"en-US";"America/New_York";300;1200;1920;1188;179;1188;847;1;8;3;8;3;7;1;1;1;1;1;1;2;1;5;4;3;4;2;3;2;5;4;2;6;6;5;1;0;0;1;3;1;2;0;2;2;1;1;4;2;3;1;1;3;1;4;3;2;1;1;1;1;1;NA;"Democrat";"USA";3,49326633333333;46;"Male";"Asian";"No";NA;3,96666666666667;1;1,93333333333333;5,8;2,83333333333333;1,16666666666667;-0.127895710879243;-0,394069649976991;-1,04900607411381;-0,445481620354771;-0,358140966837548;-0,205501024910294;0,363867942307876;0,607708746790118;-0,480913387334263;-0,910951407200157;2;"Democrat";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"19";19;"63cc6a2091c2880e8db23328";1;1;"earth";"life";"people";"hope";"safety";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36";"Win32";"en-US";"en-US";"America/New_York";300;1366;768;1366;435;1366;651;1;10;8;9;4;3;7;7;7;7;7;3;4;3;4;3;3;4;4;4;3;4;3;4;4;4;3;3;2;2;4;3;4;2;2;4;5;2;3;3;2;2;3;2;4;1;5;4;2;3;2;3;2;2;"none";"Democrat";"USA";8,43410731666806;61;"Male";"Black";NA;NA;9,2;7;2,66666666666667;6,8;3,41666666666667;3;-0.287091083863585;1,0823828632275;-0,403882575608658;0,181977634742324;0,269904063223886;0,0506782957992434;-0,975301278133869;-0,156138193264472;0,867098755369461;0,811413922652586;2;"Democrat";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"20";20;"5b0d1b8e444cef0001ca66ac";1;1;"boring";"weather";"natural";NA;NA;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36";"Win32";"en-US";"en-US";"America/Phoenix";420;1536;864;1536;436;1536;754;1,25;2;2;2;2;2;5;4;3;NA;NA;4;4;3;3;5;5;4;3;4;3;3;5;3;3;4;4;5;4;3;6;4;6;4;4;3;4;5;4;1;1;1;1;1;1;1;2;3;1;3;1;1;1;1;"No";"Democrat";"USA";5,369412966677;59;"Female";"White";"No";"Not in paid work (e.g. homemaker', 'retired or disabled)";5,55;4;1,33333333333333;2;3,83333333333333;4,33333333333333;-2.55412393655742;-0,178410432737905;-1,04900607411381;-1,51104378609333;-1,4141326664347;-1,26939484630544;-1,52770328027198;1,53305265053844;0,657359686418995;1,97708479309127;1;"Democrat";7;5;5;5;1;3;2;1;"highschool";"";11;"4";5,5;2,75;1;3,625;4,25;1,25;"en-US";"en-US";"Win32";864;1536;436;1536;"America/Phoenix";420;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36";742;1536;7;4;4;4;4;4;1;1;3;3;3;5;4;5;"1";"USA";"5b0d1b8e444cef0001ca66ac";"5b0d1b8e444cef0001ca66ac";-0,714285714285714;-0,357142857142857;0,0769230769230769;0,136363636363636;0,0828402366863905;0,398518566517926;0,643984220907298;0,628614003442703;3,07142857142857;3,69230769230769;7;6;5;14;1;6;2;5;14;12;2;2;1,14285714285714;0;0,290140845070423;-0,204918032786885;4;0;1;0
"21";21;"5e9c8a7c729aef1b581ee794";1;1;"bad";"scary";"must be addressed";NA;NA;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15";"MacIntel";"en-US";"en-US";"America/New_York";300;1920;1080;1920;179;1920;1000;1;7;5;3;2;2;4;1;1;NA;NA;1;1;1;6;3;4;6;1;5;1;1;2;1;6;6;4;1;0;0;1;1;1;1;0;1;1;1;0;2;1;1;1;1;1;1;4;4;1;1;2;1;1;1;NA;"Democrat";"USA";3,47466666666667;24;"Female";"Asian";"Yes";"Part-Time";3,58333333333333;2;1,53333333333333;3,8;2,08333333333333;0,666666666666667;-1.95702155106057;-0,150829765082724;-1,04900607411381;-0,837642475042404;-1,4141326664347;-1,26939484630544;1,24780253464689;-0,332930409206308;-1,49236065697372;-1,4883476011616;1;"Democrat";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"22";22;"6291003fe4c10d24d42082dd";1;1;"scary";"dangerous";"stressful";"underestimated";"hubris";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36";"MacIntel";"en-US";"en-US";"America/New_York";300;1680;1050;1680;435;1680;929;2;7;5;10;6;7;1;1;1;1;3;3;4;1;4;4;6;6;1;4;1;1;5;2;6;6;6;1;0;0;1;1;1;1;1;1;1;1;0;2;4;1;1;2;1;1;5;4;1;1;1;1;1;1;"Very nice clean interface - I have taken LOTS of surveys/studies and I have to say this clean, full screen implementation made it very easy to be completely focused on the tasks and questions. Thanks for the chance to contribute, best of luck with your research and please keep me in mind for future work if desired!";"Democrat";"USA";8,6982173833381;38;"Male";"White";"No";"Full-Time";8,86666666666667;1,4;1,8;7;3,16666666666667;0,75;0.833216561923808;0,18835470527432;-1,04900607411381;-1,15585639751381;0,0347115990081927;-1,26939484630544;0,769512474396195;1,45663235535823;-0,887546452365921;-1,45615952073831;2;"Democrat";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"23";23;"5f330bfd7109cd0e649566b6";1;1;"bad";"certain";"global";"overwhelming";NA;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36 Edg/119.0.0.0";"Win32";"en-US";"en-US";"America/Chicago";360;1366;768;1366;435;1366;768;1;5;7;7;1;1;4;1;1;1;NA;3;6;1;6;3;3;6;1;2;1;3;3;3;6;6;2;1;0;0;1;1;1;1;0;1;2;1;0;1;1;1;1;1;1;1;4;1;1;1;1;1;1;2;"No.  Good job.";"Democrat";"USA";14,0188934499997;52;"Female";"White";"Yes";NA;14,3833333333333;1,75;1,26666666666667;4,2;2,58333333333333;0,75;-1.92363240274635;-0,880549419765513;-0,761383353705852;-1,51104378609332;-1,4141326664347;-1,26939484630543;1,24780253464689;-0,488219321872928;-0,437272484235519;-1,45210796740602;1;"Democrat";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"24";24;"5e7a6846f0f631000a4e2b9d";1;1;"hot";"icemelt";"bad";"dying out";"impacts";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36";"Win32";"en-US";"en-US";"America/New_York";300;1920;1080;1920;435;1920;931;1;7;4;5;3;1;1;2;1;1;2;1;3;4;6;1;1;5;1;3;1;3;2;1;6;5;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;2;4;"no";"Democrat";"USA";4,88424116666706;57;"Male";"White";"No";"Full-Time";5,08333333333333;1,4;1,26666666666667;4;1,83333333333333;0,833333333333333;-1.90426261036172;-1,89810283083665;0,171362865207247;-1,51104378609332;-1,4141326664347;-1,26939484630543;0,688652630394622;-1,60244699383908;-0,781219502129343;-1,33420168782881;1;"Democrat";9;8;7;9;1;7;6;1;"master";"no";4;"2";8,25;6,75;0,8;5;6,75;1;"en-US";"en-US";"Win32";1080;1920;435;1920;"America/New_York";300;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36";931;1920;6;6;5;4;7;4;3;5;7;7;7;7;6;7;"3";"USA";"5e7a6846f0f631000a4e2b9d";"5e7a6846f0f631000a4e2b9d";-2;-0,916666666666667;0,0833333333333333;0;0,107438016528926;0,364611628976533;0,585123966942149;0,692963248302401;1,72727272727273;3,09090909090909;7;7;4;12;0;11;1;0;11;11;0;0;1;0;-0,0476190476190462;-0,16260162601626;3;-3;0,916666666666667;0
"25";25;"6437848cce0b587f816052e9";1;1;"temperature";"change in weather";"Oxgyen ";"Carbon dixoide";"Energy";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36";"Win32";"en-US";"en-US";"America/New_York";300;1366;768;1366;435;1366;661;1;6;7;4;5;8;5;6;6;5;7;6;4;5;5;1;5;4;4;3;4;5;3;5;3;3;6;4;3;1;6;6;5;4;1;5;5;4;4;5;4;4;4;4;3;3;3;5;4;3;5;3;3;4;"No comments ";"Democrat";"USA";7,68605733333325;49;"Male";"Black";NA;NA;8,18333333333333;5,8;3,8;6;4,25;4;0.439049172951728;0,647253807407664;1,16826526101804;2,17921053991819;1,29080165913106;1,50830682920289;-1,28616834316673;-0,512864825365067;1,98847807029078;1,9025069639236;3;"Democrat";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"26";27;"63cc61687ea57d11f6761f4d";1;1;"meliting ice";"wild fires";"hurricane";"impact on ecosystem";"impact on wildlife";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36";"MacIntel";"en-US";"en-US";"America/New_York";300;1792;1120;1500;435;1500;936;2;10;9;11;7;10;2;2;2;1;2;4;6;6;5;3;4;5;6;2;6;6;2;4;4;4;6;6;1;0;4;5;6;7;1;5;5;6;0;5;4;5;3;5;4;3;4;4;4;5;4;5;5;3;NA;"Democrat";"USA";3,07216861666602;53;"Male";"Black";NA;NA;18,2166666666667;1,8;4,2;9,4;4,58333333333333;3,83333333333333;2.41138969325238;1,63722655082363;1,59564409680449;1,52878025684417;1,9188466891925;2,43464525929907;-0,413761466901694;-0,566133760067263;2,88372843359099;1,04723999384497;3;"Democrat";8;8;8;8;1;7;7;1;"bachelor";"none";26;"2";8;6,75;0,84;6,125;6,5;2;"en-US";"en-US";"MacIntel";1120;1792;435;1501;"America/New_York";300;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36";936;1501;7;5;5;6;7;7;6;6;6;7;7;6;6;7;"1";"USA";"63cc61687ea57d11f6761f4d";"63cc61687ea57d11f6761f4d";-0,0714285714285714;-0,0714285714285714;0,0769230769230769;0;0,0828402366863905;0,285395432751672;0,501972386587771;0,696491429139917;1,5;3,40659340659341;7;7;3;14;0;1;7;6;14;14;0;0;1;0;-0,120000000000003;-0,159235668789809;4;0;0,88235294117647;0
"27";28;"55aeaeb3fdf99b5c769f1f7c";1;1;"Dangerous";"Worrying";"manmade";"extinction";"hot";"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36";"Linux x86_64";"en-US";"en-US";"America/New_York";300;1366;768;1366;435;1366;691;1;6;4;4;3;5;3;1;1;1;2;2;3;3;5;3;3;5;1;3;2;2;3;3;5;5;3;1;0;1;1;2;1;1;1;1;3;2;1;2;2;2;3;1;1;1;3;1;2;1;1;2;1;1;NA;"Democrat";"USA";6,35712626666667;61;"Male";"White";NA;NA;6,55;1,6;1,6;4,4;2,58333333333333;1,25;-1.02348222317595;-1,21973389012257;-1,04900607411381;-0,491423676308596;-1,02876264209755;-0,24495114190218;0,136250628256509;-0,284333280132739;-0,394434249759779;-0,979473396975536;1;"Democrat";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
